,vector,stance,ID
2899,[[0.30151134 0.         0.30151134 ... 0.         0.         0.        ]],discuss,2180
2900,[[0. 0. 0. ... 0. 0. 0.]],agree,2181
2901,[[0. 0. 0. ... 0. 0. 0.]],agree,2181
2902,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,2184
2903,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,2184
2904,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2185
2905,[[0. 0. 0. ... 0. 0. 0.]],discuss,2185
2906,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,2186
2907,[[0. 0. 0. ... 0. 0. 0.]],agree,2186
2908,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,2187
2909,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2187
2910,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,2188
2911,[[0. 0. 0. ... 0. 0. 0.]],discuss,2188
2912,[[0. 0. 0. ... 0. 0. 0.]],discuss,2191
2913,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],discuss,2191
2914,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2192
2915,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2192
2916,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2196
2917,[[0. 0. 0. ... 0. 0. 0.]],agree,2196
2918,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2197
2919,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,2197
2920,[[0.2773501 0.2773501 0.        ... 0.        0.        0.       ]],discuss,2200
2921,[[0.4472136 0.        0.4472136 ... 0.        0.        0.       ]],discuss,2200
2922,[[0. 0. 0. ... 0. 0. 0.]],discuss,2201
2923,[[0. 0. 0. ... 0. 0. 0.]],discuss,2201
2924,[[0. 0. 0. ... 0. 0. 0.]],discuss,2202
2925,[[0. 0. 0. ... 0. 0. 0.]],discuss,2202
2926,[[0. 0. 0. ... 0. 0. 0.]],discuss,2203
2927,[[0. 0. 0. ... 0. 0. 0.]],discuss,2203
2928,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],discuss,2206
2929,[[0. 0. 0. ... 0. 0. 0.]],agree,2206
2930,[[0. 0. 0. ... 0. 0. 0.]],discuss,2207
2931,[[0. 0. 0. ... 0. 0. 0.]],discuss,2207
2932,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2208
2933,[[0. 0. 0. ... 0. 0. 0.]],discuss,2208
2934,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2210
2935,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2210
2936,[[0. 0. 0. ... 0. 0. 0.]],discuss,2211
2937,[[0. 0. 0. ... 0. 0. 0.]],disagree,2211
2938,[[0. 0. 0. ... 0. 0. 0.]],agree,2212
2939,[[0. 0. 0. ... 0. 0. 0.]],agree,2212
2940,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2213
2941,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2213
2942,[[0. 0. 0. ... 0. 0. 0.]],discuss,2214
2943,[[0. 0. 0. ... 0. 0. 0.]],agree,2214
2944,[[0. 0. 0. ... 0. 0. 0.]],agree,2215
2945,[[0. 0. 0. ... 0. 0. 0.]],agree,2215
2946,[[0. 0. 0. ... 0. 0. 0.]],agree,2217
2947,[[0. 0. 0. ... 0. 0. 0.]],discuss,2217
2948,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2218
2949,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,2218
2950,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,2219
2951,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],discuss,2219
2952,[[0. 0. 0. ... 0. 0. 0.]],discuss,2220
2953,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2220
2954,[[0. 0. 0. ... 0. 0. 0.]],agree,2221
2955,[[0. 0. 0. ... 0. 0. 0.]],discuss,2221
2956,[[0.40824829 0.         0.40824829 ... 0.         0.         0.        ]],unrelated,2223
2957,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2223
2958,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],discuss,2224
2959,[[0. 0. 0. ... 0. 0. 0.]],discuss,2224
2960,[[0. 0. 0. ... 0. 0. 0.]],disagree,2225
2961,[[0. 0. 0. ... 0. 0. 0.]],disagree,2225
2962,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2227
2963,[[0. 0. 0. ... 0. 0. 0.]],agree,2227
2964,[[0. 0. 0. ... 0. 0. 0.]],agree,2228
2965,[[0. 0. 0. ... 0. 0. 0.]],agree,2228
2966,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2230
2967,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2230
2968,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2234
2969,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],unrelated,2234
2970,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2235
2971,[[0. 0. 0. ... 0. 0. 0.]],discuss,2235
2972,[[0. 0. 0. ... 0. 0. 0.]],discuss,2236
2973,[[0. 0. 0. ... 0. 0. 0.]],discuss,2236
2974,[[0. 0. 0. ... 0. 0. 0.]],discuss,2237
2975,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2237
2976,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,2238
2977,[[0. 0. 0. ... 0. 0. 0.]],discuss,2238
2978,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2240
2979,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2240
2980,[[0. 0. 0. ... 0. 0. 0.]],discuss,2241
2981,[[0. 0. 0. ... 0. 0. 0.]],discuss,2241
2982,[[0. 0. 0. ... 0. 0. 0.]],agree,2242
2983,[[0. 0. 0. ... 0. 0. 0.]],agree,2242
2984,[[0. 0. 0. ... 0. 0. 0.]],discuss,2246
2985,[[0. 0. 0. ... 0. 0. 0.]],discuss,2246
2986,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2247
2987,[[0. 0. 0. ... 0. 0. 0.]],discuss,2247
2988,[[0. 0. 0. ... 0. 0. 0.]],agree,2248
2989,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2248
2990,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,2249
2991,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,2249
2992,[[0. 0. 0. ... 0. 0. 0.]],discuss,2250
2993,[[0. 0. 0. ... 0. 0. 0.]],discuss,2250
2994,[[0. 0. 0. ... 0. 0. 0.]],discuss,2251
2995,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2251
2996,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2252
2997,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2252
2998,[[0.35355339 0.35355339 0.         ... 0.         0.         0.        ]],discuss,2254
2999,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2254
3000,[[0. 0. 0. ... 0. 0. 0.]],discuss,2255
3001,[[0. 0. 0. ... 0. 0. 0.]],discuss,2255
3002,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2256
3003,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2256
3004,[[0. 0. 0. ... 0. 0. 0.]],agree,2257
3005,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,2257
3006,[[0. 0. 0. ... 0. 0. 0.]],agree,2260
3007,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2260
3008,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2261
3009,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,2261
3010,[[0. 0. 0. ... 0. 0. 0.]],agree,2263
3011,[[0. 0. 0. ... 0. 0. 0.]],discuss,2263
3012,[[0. 0. 0. ... 0. 0. 0.]],discuss,2264
3013,[[0. 0. 0. ... 0. 0. 0.]],discuss,2264
3014,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2265
3015,[[0. 0. 0. ... 0. 0. 0.]],discuss,2265
3016,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2266
3017,[[0. 0. 0. ... 0. 0. 0.]],discuss,2266
3018,[[0. 0. 0. ... 0. 0. 0.]],agree,2267
3019,[[0. 0. 0. ... 0. 0. 0.]],agree,2267
3020,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2268
3021,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,2268
3022,[[0. 0. 0. ... 0. 0. 0.]],agree,2269
3023,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2269
3024,[[0. 0. 0. ... 0. 0. 0.]],discuss,2271
3025,[[0. 0. 0. ... 0. 0. 0.]],discuss,2271
3026,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],discuss,2272
3027,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2272
3028,[[0. 0. 0. ... 0. 0. 0.]],discuss,2273
3029,[[0. 0. 0. ... 0. 0. 0.]],discuss,2273
3030,[[0. 0. 0. ... 0. 0. 0.]],disagree,2274
3031,[[0. 0. 0. ... 0. 0. 0.]],agree,2274
3032,[[0. 0. 0. ... 0. 0. 0.]],discuss,2275
3033,[[0. 0. 0. ... 0. 0. 0.]],discuss,2275
3034,[[0. 0. 0. ... 0. 0. 0.]],discuss,2276
3035,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],discuss,2276
3036,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2277
3037,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2277
3038,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2278
3039,[[0. 0. 0. ... 0. 0. 0.]],disagree,2278
3040,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2280
3041,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2280
3042,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2281
3043,[[0. 0. 0. ... 0. 0. 0.]],agree,2281
3044,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2283
3045,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2283
3046,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2284
3047,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2284
3048,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2286
3049,[[0. 0. 0. ... 0. 0. 0.]],agree,2286
3050,[[0. 0. 0. ... 0. 0. 0.]],discuss,2287
3051,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2287
3052,[[0. 0. 0. ... 0. 0. 0.]],discuss,2288
3053,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2288
3054,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2290
3055,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2290
3056,[[0. 0. 0. ... 0. 0. 0.]],discuss,2293
3057,[[0. 0. 0. ... 0. 0. 0.]],discuss,2293
3058,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2295
3059,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,2295
3060,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,2296
3061,[[0.26726124 0.         0.         ... 0.         0.         0.        ]],unrelated,2296
3062,[[0. 0. 0. ... 0. 0. 0.]],agree,2297
3063,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2297
3064,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2299
3065,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,2299
3066,[[0. 0. 0. ... 0. 0. 0.]],discuss,2302
3067,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2302
3068,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2303
3069,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],unrelated,2303
3070,[[0. 0. 0. ... 0. 0. 0.]],discuss,2304
3071,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2304
3072,[[0.         0.26726124 0.         ... 0.         0.         0.        ]],disagree,2305
3073,[[0. 0. 0. ... 0. 0. 0.]],agree,2305
3074,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2306
3075,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2306
3076,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2307
3077,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2307
3078,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2309
3079,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2309
3080,[[0. 0. 0. ... 0. 0. 0.]],discuss,2311
3081,[[0. 0. 0. ... 0. 0. 0.]],discuss,2311
3082,[[0.         0.57735027 0.         ... 0.         0.         0.        ]],unrelated,2313
3083,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2313
3084,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2314
3085,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,2314
3086,[[0. 0. 0. ... 0. 0. 0.]],discuss,2317
3087,[[0. 0. 0. ... 0. 0. 0.]],discuss,2317
3088,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,2318
3089,[[0. 0. 0. ... 0. 0. 0.]],discuss,2318
3090,[[0. 0. 0. ... 0. 0. 0.]],discuss,2321
3091,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],discuss,2321
3092,[[0. 0. 0. ... 0. 0. 0.]],discuss,2322
3093,[[0. 0. 0. ... 0. 0. 0.]],discuss,2322
3094,[[0. 0. 0. ... 0. 0. 0.]],discuss,2325
3095,[[0. 0. 0. ... 0. 0. 0.]],discuss,2325
3096,[[0. 0. 0. ... 0. 0. 0.]],agree,2326
3097,[[0.         0.         0.28867513 ... 0.         0.         0.        ]],agree,2326
3098,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2327
3099,[[0. 0. 0. ... 0. 0. 0.]],discuss,2327
3100,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2328
3101,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2328
3102,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2329
3103,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2329
3104,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2330
3105,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2330
3106,[[0. 0. 0. ... 0. 0. 0.]],agree,2332
3107,[[0. 0. 0. ... 0. 0. 0.]],agree,2332
3108,[[0. 0. 0. ... 0. 0. 0.]],discuss,2334
3109,[[0. 0. 0. ... 0. 0. 0.]],discuss,2334
3110,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,2336
3111,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],discuss,2336
3112,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,2337
3113,[[0. 0. 0. ... 0. 0. 0.]],disagree,2337
3114,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2338
3115,[[0. 0. 0. ... 0. 0. 0.]],discuss,2338
3116,[[0. 0. 0. ... 0. 0. 0.]],discuss,2340
3117,[[0. 0. 0. ... 0. 0. 0.]],discuss,2340
3118,[[0.         0.         0.30151134 ... 0.         0.         0.        ]],agree,2341
3119,[[0. 0. 0. ... 0. 0. 0.]],discuss,2341
3120,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2342
3121,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2342
3122,[[0. 0. 0. ... 0. 0. 0.]],discuss,2343
3123,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,2343
3124,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2344
3125,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2344
3126,[[0. 0. 0. ... 0. 0. 0.]],agree,2345
3127,[[0. 0. 0. ... 0. 0. 0.]],discuss,2345
3128,[[0. 0. 0. ... 0. 0. 0.]],agree,2347
3129,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],discuss,2347
3130,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2348
3131,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,2348
3132,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2349
3133,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],agree,2349
3134,[[0. 0. 0. ... 0. 0. 0.]],agree,2351
3135,[[0. 0. 0. ... 0. 0. 0.]],agree,2351
3136,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],unrelated,2352
3137,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],unrelated,2352
3138,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2354
3139,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2354
3140,[[0. 0. 0. ... 0. 0. 0.]],discuss,2356
3141,[[0. 0. 0. ... 0. 0. 0.]],discuss,2356
3142,[[0. 0. 0. ... 0. 0. 0.]],agree,2360
3143,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],unrelated,2360
3144,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],unrelated,2362
3145,[[0. 0. 0. ... 0. 0. 0.]],agree,2362
3146,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,2364
3147,[[0. 0. 0. ... 0. 0. 0.]],discuss,2364
3148,[[0. 0. 0. ... 0. 0. 0.]],discuss,2365
3149,[[0. 0. 0. ... 0. 0. 0.]],discuss,2365
3150,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2367
3151,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],disagree,2367
3152,[[0. 0. 0. ... 0. 0. 0.]],agree,2369
3153,[[0. 0. 0. ... 0. 0. 0.]],agree,2369
3154,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2370
3155,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2370
3156,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],unrelated,2371
3157,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2371
3158,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2372
3159,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,2372
3160,[[0. 0. 0. ... 0. 0. 0.]],agree,2374
3161,[[0. 0. 0. ... 0. 0. 0.]],discuss,2374
3162,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],unrelated,2375
3163,[[0. 0. 0. ... 0. 0. 0.]],agree,2375
3164,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,2376
3165,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],discuss,2376
3166,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2377
3167,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2377
3168,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2379
3169,[[0. 0. 0. ... 0. 0. 0.]],agree,2379
3170,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],unrelated,2385
3171,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2385
3172,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,2386
3173,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],agree,2386
3174,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],discuss,2387
3175,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,2387
3176,[[0. 0. 0. ... 0. 0. 0.]],discuss,2388
3177,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,2388
3178,[[0. 0. 0. ... 0. 0. 0.]],discuss,2389
3179,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,2389
3180,[[0. 0. 0. ... 0. 0. 0.]],agree,2391
3181,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2391
3182,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,2397
3183,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,2397
3184,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2398
3185,[[0. 0. 0. ... 0. 0. 0.]],discuss,2398
3186,[[0. 0. 0. ... 0. 0. 0.]],discuss,2399
3187,[[0. 0. 0. ... 0. 0. 0.]],discuss,2399
3188,[[0. 0. 0. ... 0. 0. 0.]],discuss,2401
3189,[[0. 0. 0. ... 0. 0. 0.]],discuss,2401
3190,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2403
3191,[[0. 0. 0. ... 0. 0. 0.]],discuss,2403
3192,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2404
3193,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,2404
3194,[[0. 0. 0. ... 0. 0. 0.]],discuss,2405
3195,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,2405
3196,[[0. 0. 0. ... 0. 0. 0.]],discuss,2406
3197,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2406
3198,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2407
3199,[[0. 0. 0. ... 0. 0. 0.]],agree,2407
3200,[[0.2773501 0.        0.        ... 0.        0.        0.       ]],discuss,2408
3201,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,2408
3202,[[0. 0. 0. ... 0. 0. 0.]],discuss,2409
3203,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2409
3204,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2410
3205,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2410
3206,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2411
3207,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2411
3208,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2412
3209,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2412
3210,[[0. 0. 0. ... 0. 0. 0.]],disagree,2413
3211,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,2413
3212,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2414
3213,[[0. 0. 0. ... 0. 0. 0.]],agree,2414
3214,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,2415
3215,[[0. 0. 0. ... 0. 0. 0.]],discuss,2415
3216,[[0. 0. 0. ... 0. 0. 0.]],discuss,2417
3217,[[0. 0. 0. ... 0. 0. 0.]],discuss,2417
3218,[[0. 0. 0. ... 0. 0. 0.]],discuss,2418
3219,[[0. 0. 0. ... 0. 0. 0.]],discuss,2418
3220,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2419
3221,[[0. 0. 0. ... 0. 0. 0.]],discuss,2419
3222,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2420
3223,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2420
3224,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2421
3225,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2421
3226,[[0. 0. 0. ... 0. 0. 0.]],discuss,2423
3227,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2423
3228,[[0. 0. 0. ... 0. 0. 0.]],agree,2424
3229,[[0. 0. 0. ... 0. 0. 0.]],agree,2424
3230,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2431
3231,[[0. 0. 0. ... 0. 0. 0.]],discuss,2431
3232,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,2432
3233,[[0.         0.30151134 0.30151134 ... 0.         0.         0.        ]],unrelated,2432
3234,[[0. 0. 0. ... 0. 0. 0.]],discuss,2433
3235,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,2433
3236,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2434
3237,[[0. 0. 0. ... 0. 0. 0.]],discuss,2434
3238,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],discuss,2438
3239,[[0. 0. 0. ... 0. 0. 0.]],discuss,2438
3240,[[0.40824829 0.         0.40824829 ... 0.         0.         0.        ]],discuss,2440
3241,[[0. 0. 0. ... 0. 0. 0.]],agree,2440
3242,[[0. 0. 0. ... 0. 0. 0.]],agree,2441
3243,[[0. 0. 0. ... 0. 0. 0.]],agree,2441
3244,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2442
3245,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2442
3246,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2443
3247,[[0. 0. 0. ... 0. 0. 0.]],discuss,2443
3248,[[0. 0. 0. ... 0. 0. 0.]],agree,2444
3249,[[0. 0. 0. ... 0. 0. 0.]],agree,2444
3250,[[0. 0. 0. ... 0. 0. 0.]],agree,2445
3251,[[0.35355339 0.35355339 0.         ... 0.         0.         0.        ]],unrelated,2445
3252,[[0. 0. 0. ... 0. 0. 0.]],discuss,2446
3253,[[0. 0. 0. ... 0. 0. 0.]],agree,2446
3254,[[0. 0. 0. ... 0. 0. 0.]],agree,2447
3255,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2447
3256,[[0. 0. 0. ... 0. 0. 0.]],discuss,2448
3257,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2448
3258,[[0.24253563 0.         0.         ... 0.         0.         0.        ]],agree,2450
3259,[[0. 0. 0. ... 0. 0. 0.]],agree,2450
3260,[[0. 0. 0. ... 0. 0. 0.]],agree,2451
3261,[[0. 0. 0. ... 0. 0. 0.]],agree,2451
3262,[[0. 0. 0. ... 0. 0. 0.]],discuss,2452
3263,[[0. 0. 0. ... 0. 0. 0.]],discuss,2452
3264,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],unrelated,2453
3265,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2453
3266,[[0. 0. 0. ... 0. 0. 0.]],discuss,2454
3267,[[0. 0. 0. ... 0. 0. 0.]],discuss,2454
3268,[[0. 0. 0. ... 0. 0. 0.]],discuss,2455
3269,[[0. 0. 0. ... 0. 0. 0.]],discuss,2455
3270,[[0. 0. 0. ... 0. 0. 0.]],agree,2456
3271,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2456
3272,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,2458
3273,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],unrelated,2458
3274,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2459
3275,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2459
3276,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2463
3277,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],discuss,2463
3278,[[0. 0. 0. ... 0. 0. 0.]],agree,2468
3279,[[0. 0. 0. ... 0. 0. 0.]],agree,2468
3280,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,2469
3281,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2469
3282,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,2470
3283,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,2470
3284,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2471
3285,[[0.40824829 0.40824829 0.         ... 0.         0.         0.        ]],discuss,2471
3286,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2472
3287,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2472
3288,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,2473
3289,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,2473
3290,[[0.         0.         0.31622777 ... 0.         0.         0.        ]],discuss,2474
3291,[[0. 0. 0. ... 0. 0. 0.]],agree,2474
3292,[[0. 0. 0. ... 0. 0. 0.]],disagree,2475
3293,[[0. 0. 0. ... 0. 0. 0.]],agree,2475
3294,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,2476
3295,[[0. 0. 0. ... 0. 0. 0.]],discuss,2476
3296,[[0. 0. 0. ... 0. 0. 0.]],discuss,2477
3297,[[0. 0. 0. ... 0. 0. 0.]],unrelated,2477
3298,[[0. 0. 0. ... 0. 0. 0.]],agree,2478
3299,[[0. 0. 0. ... 0. 0. 0.]],agree,2478
